event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
mergers_acquisitions,february 28 2025 09 37 et source kvika banki hf kvika banki hf kvika banki og landsbankinn gengu í dag frá kaupum landsbankan á hlutafjár tm trygginga hf afhende á tryggingafélaginu fór fram samhliða því og greiddi landsbankinn kviku banka umsamið kaupverð við afhendingu ein og kom fram í tilkynningu kviku banka um kaupin þann 30 maí 2024 verður endanlegt kaupverð aðlagað miðað við breytingar á efnislegu eigin fé tm frá upphafi árs 2024 til afhendingardags sem er í dag 28 febrúar 2025 umsamið kaupverð er 28 6 ma kr en aðlagað kaupverð nemur um 32 3 ma kr með kaupverðsaðlögun ársin 2024 sem hefur nú verið greitt til kviku banka kaupverðið mun taka frekari breytingum þar sem breyte á efnislegu eigin fé tm frá áramótum til afhendingardags mun bætast við eða dragast frá endanlegu kaupverði stjórn kviku banka mun leggja til á aðalfundi bankan þann 26 mar næstkomandi sérstaka arðgreiðslu til hluthafa bankan og verður sú tillaga birt,kvika banki hf sala á tm frágengin,UP,0.0,85889753088.0,4389532850.0,450810.0,0.553,337200.0,0.0511065952827064,4,9,0.0,-0.1699999999999999,0.2574696116849772,129
licensing_agreements,14 mar 2025 07 00 cet interparfums attachment s voir document s joint s zie bijlage ver documento s em anexo 16165_1320827_prolongation_licence_coachan pdf inter parfums les echos interparfums fr0004024222 itp euronext,coach interparfum extend partnership universe fragrance june 2031,DOWN,-3.0303090509739805,3155564.0,9744515.0,450810.0,-1.009,337200.0,3.0880422643939403,4,7,0.0,0.0,1.670926399073022,115
clinical_study,fda review acellular tissue engineer vessel atev bla treatment vascular trauma ongoing,humacyte quarter 2024 financial result business update,DOWN,-1.5209200962377003,356199776.0,121934248.0,450810.0,2.0,337200.0,0.3423198334633427,4,8,0.0,0.0,1.1022496744993562,241
clinical_study,dallas march 17 2025 globe newswire spectral ai nasdaq mdai spectral ai company developer ai drive deepview system use multi spectral imaging ai algorithm predict burn healing potential announce successful result performance deepview system connection completion burn validation study spectral ai s deepview system develop predictive device offer clinician immediate objective assessment burn wound s healing potential prior treatment medical intervention image processing algorithm employ deepview system utilize multispectral imaging train test proprietary database 340 billion clinically validate datum point deepview system non invasive cart base allow exceptional mobility healthcare set,spectral ai announce successful result burn validation study deepview system,UP,5.161293250092945,68230880.0,17924135.0,450810.0,0.698,337200.0,0.2626982826544227,0,7,0.1518518518518518,0.0,1.0005975330000574,112
clinical_study,phase 2b symmetry study preliminary result show statistically significant reversal compensated cirrhosis f4 mash follow 96 week treatment efruxifermin efx,akero therapeutic report quarter 2025 financial result provide business update,UP,0.6273525961672294,4116616704.0,66004554.0,450810.0,-0.16,337200.0,0.0160336894945466,0,7,0.1875,0.0,1.137832040767384,56
voting_rights,missing,valneva declaration share voting right june 30 2025,UP,0.3454228162052162,483831552.0,116850962.0,450810.0,1.093,337200.0,0.2415116614800681,3,12,0.0428571428571428,-0.05,0.6480653487976116,4
ex_dividend_date,13 mar 2025 08 43 cet frontline plc share frontline plc trade ex dividend usd 0 20 today 13 03 2025 information access news oslo bor newsweb site information access news oslo bor newsweb site frontline plc oslo børs newspoint frontline plc cy0200352116 fro oslo bør,fro ex dividend usd 0 20 today,DOWN,-1.2658173128305723,40996024320.0,130543836.0,450810.0,0.313,337200.0,0.003184304775044,3,8,0.0,0.0,0.4678912799275312,116
financial_calendar,23 dec 2024 07 27 cet odfjell drill ltd financial calendar odfjell drill ltd financial year 2024 13 02 2025 quarterly report q4 financial year 2025 19 08 2025 half yearly report 28 04 2025 annual report 16 06 2025 annual general meeting 14 05 2025 quarterly report q1 06 11 2025 quarterly report q3 information publish pursuant requirement set continue obligation information access news oslo bor newsweb site information access news oslo bor newsweb site odfjell drilling ltd oslo børs newspoint odfjell drill bmg671801022 odl oslo bør,financial calendar,DOWN,-0.5040322735704076,16690567168.0,115877183.0,450810.0,0.872,337200.0,0.0069426749752498,0,7,-0.0194444444444444,0.1925925925925926,0.3212082116543025,196
changes_in_companys_own_shares,week 15 kvika banki hf kvika bank purchase 30 240 000 share purchase price isk 406 325 000 detail trade accordance kvika s buyback programme announce 27 february 2025 base authorisation shareholder meeting kvika hold 21 march 2024 kvika purchase total 100 887 962 share buyback programme correspond 2 issue share company total purchase price isk 1 647 281 231 post transaction kvika hold 71 707 963 share correspond 1 issue share buyback programme maximum purchase price 2 500 000 000 isk buyback programme effect 27 february 2025 kvika s annual general meeting 2026 maximum purchase price reach time execution buy programme comply act public limited company 2 1995 addi,kvika banki hf transaction relation share buyback programme,DOWN,-1.09889833496145,85889753088.0,4389532850.0,450810.0,0.553,337200.0,0.0511065952827064,0,14,-0.1369047619047619,0.0,0.2574696116849772,84
clinical_study,trial include high risk aml patient relapse post allo hsct refractory salvage therapy,neximmune present initial positive datum nexi 001 phase 1 trial relapse refractory post allo hsct aml american society clinical oncology 2023 annual meeting,UP,5.775357038053935,139.0,1178371.0,90.94736842105264,1.981,0.0,8477.489208633093,0,8,0.0774545454545454,0.0,0.3599002389082649,763
conference_call_webinar,san diego april 30 2025 globe newswire bioatla inc nasdaq bcab global clinical stage biotechnology company focus development conditionally active biologic cab antibody therapeutic treatment solid tumor today announce company s management provide corporate update participate investor meeting citizen life sciences conference hold new york ny 7 8 2025,bioatla participate citizen life science conference,UP,0.0,22718800.0,45152550.0,450810.0,0.911,337200.0,1.987453122524077,2,8,0.0006060606060606,0.0005050505050505,1.0810906409474974,68
shares_issue,11 apr 2025 08 17 c mutare se co kgaa determination number place share placement price private placement share steyr motors ag munich 11 april 2025 mutare se co kgaa isin de000a2nb650 information access news oslo bor newsweb site information access news oslo bor newsweb site 643586_250411_mutares_inside_information_steyr pdf mutare se co kgaa oslo børs newspoint mutare se co k 23 27 frn eur floor c mutares se co k 24 29 frn eur floor c no0012530965 no0013325407 nordic alternative bond market,mutares se co kgaa determination number place share placement price private placement share steyr motors ag,DOWN,-0.3267986281800285,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,8,0.0,0.0,0.5498595162791197,87
clinical_study,abstract highlight new datum vir s chronic hepatitis b chronic hepatitis delta program accept presentation aasld,vir biotechnology announce multiple abstract highlight new chronic hepatitis b hepatitis delta datum accept presentation aasld s liver meeting 2023,DOWN,-0.9009000301245093,707087360.0,93935488.0,1328370.0,1.229,971400.0,0.1328484898952231,2,8,0.0909090909090909,0.0,0.866195653727484,635
management_changes,amber beverage group hold s à r l hereinafter group abg announce departure sir geoffrey john mulgan chairman abg supervisory board request sir geoffrey john mulgan s leadership experience chairman abg supervisory board group witness transformative era period mark provision strategic direction group s development expertise guidance relation group s international function supervision key area group s operation performance compliance abg seek appoint successor role new appointment supervisory board shall continue operate current composition,announcement change supervisory board amber beverage group,UP,0.5618454368971793,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,15,0.034090909090909,0.0,0.2974376569413422,16
changes_in_companys_own_shares,15 2025 10 05 c vã r energi asa sandnes norway 15 2025 company closely associate primary insider fabio ingazio romeo board member 14 th buy 1 000 share company price nok 29 79 share attach notification form detail information subject disclosure requirement pursuant mar article 19 section 5 12 norwegian security trading act contact ida marie fjellheim vp investor relation 47 90509291 ida fjellheim varenergi vår energi vår energi lead independent upstream oil gas company norwegian continental shelf nc commit deliver well future responsible value drive growth base 50 year nc operation robust diversified asset portfolio ongoing development project strong exploration track record safe responsible operation core strategy amb,vår energi asa notification trade close associate primary insider,DOWN,-0.3281119816497279,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,10,0.0972222222222222,0.0,0.2164136542203984,53
regulatory_filings,propose list nasdaq radx ticker symbolform 20 f registration file security exchange commissiontrading expect commence late march 2023,radiopharm theranostic initiate process nasdaq listing,UP,3.8458964129017255,53681536.0,1484820415.0,2976041.238095238,0.844,828490.0,27.65979749536228,1,8,-0.3,0.0,0.974623988978236,874
changes_in_companys_own_shares,company announcement odense april 11th 2025 company announcement 54 april 11th 2025 report transaction danish aerospace company s share person discharge managerial responsibility person closely associate danish aerospace company scompany reg cvr 12 42 42 48 danish aerospace company s dac company receive notification pursuant article 19 market abuse regulation eu 596 2014 transaction relate share dac person discharge managerial responsibility dac person closely associate søren bjørn hansen deputy chair board director silver bear holding aps closely associate person søren bjørn hansen deputy chair board director transaction describe attach notification date set attach file detail information contact danish,report transaction danish aerospace company s share person discharge managerial responsibility person closely associate,UP,4.988561906005116,1607042304.0,8978400.0,450810.0,1.386,337200.0,0.0055869095528178,4,11,0.0,0.0,0.2892285808438899,87
changes_in_companys_own_shares,vestas wind system s aarhus 20 march 2025 company announcement 10 2025 5 february 2025 vesta announce initiation share buy programme ref company announcement 03 2025 programme implement accordance regulation 596 2014 european parliament council 16 april 2014 market abuse mar commission s delegate regulation eu 2016 1052 8 march 2016 safe harbour rule programme vesta buy share dkk 746 m approx eur 100 m period 6 february 2025 28 march 2025 follow transaction programme period 13 march 19 march 2025 detail transaction relate share buy programme period present attach appendix contact detail vesta wind system s denmark daniel patterson vice president investor relation tel 45 2669 2725 frederik holm jacobsen,transaction connection share buy programme 13 19 march 2025,DOWN,-0.6896578032394935,109778018304.0,1009555600.0,450810.0,1.359,337200.0,0.0091963365307279,3,9,0.1666666666666666,0.0,0.516365070435501,109
